read_id	most_likely_taxon	confidence	assignment_certainty	taxon_name	kingdom
5c6d18f9-5671-42e4-89c9-646bd55a129d	1544694	1.0	confident	Rosenbergiella epipactidis	Bacteria
ea66ed1a-0b43-4aff-817a-d58e5c32cbb5	1544694	1.0	confident	Rosenbergiella epipactidis	Bacteria
1c08444c-1954-48ba-9ba1-c660337e9100	1544694	1.0	confident	Rosenbergiella epipactidis	Bacteria
5c078082-f1b3-48fe-b3fe-0d36d6210e83	1196095	1.0	confident	Gilliamella apicola	Bacteria
af9cd104-0502-43e8-9955-94ef9992465a	1196095	1.0	confident	Gilliamella apicola	Bacteria
949e2ee2-bb51-471b-b335-b9ae62890967	1196095	1.0	confident	Gilliamella apicola	Bacteria
90260ab4-f177-43c0-bc49-063f739c41e2	1196095	1.0	confident	Gilliamella apicola	Bacteria
4efdde33-a4eb-4049-8c8e-85b6de68e626	1196095	1.0	confident	Gilliamella apicola	Bacteria
6ab882d3-9b50-406f-af71-c63d7d2e012c	1196095	1.0	confident	Gilliamella apicola	Bacteria
99757afb-c2b8-4606-ae58-42f9c70f8403	1196095	1.0	confident	Gilliamella apicola	Bacteria
a6695ea5-4288-4276-a13e-5f8ce3b84aff	1196095	1.0	confident	Gilliamella apicola	Bacteria
08948503-c03b-44e7-a0c0-c836333424b4	1196095	1.0	confident	Gilliamella apicola	Bacteria
71ec394a-3c9d-4e10-ae80-2d1cea22e9da	1196095	1.0	confident	Gilliamella apicola	Bacteria
f20a0b34-40ce-4bf3-906a-84ad2c57533c	1196095	1.0	confident	Gilliamella apicola	Bacteria
5e05e290-a1cc-4313-8b0e-86d7964873e6	1196095	1.0	confident	Gilliamella apicola	Bacteria
2b377cbd-ab71-425a-af95-45c569c64484	1196095	1.0	confident	Gilliamella apicola	Bacteria
ebedb9de-e3b6-4161-b895-9aca8e5171fb	1196095	1.0	confident	Gilliamella apicola	Bacteria
e496aa86-2c36-4867-9756-88a559cf2aa0	1196095	1.0	confident	Gilliamella apicola	Bacteria
aae32681-6cd9-46ab-a8d7-5c2c7945215c	1196095	1.0	confident	Gilliamella apicola	Bacteria
45f6f211-7936-4f20-88ac-0854b4032ef7	1196095	1.0	confident	Gilliamella apicola	Bacteria
a719ad4e-efb7-4826-bded-bfd0d09cdc11	1196095	1.0	confident	Gilliamella apicola	Bacteria
789d956e-683b-4886-966b-73db67353251	1196095	1.0	confident	Gilliamella apicola	Bacteria
e7db0e85-e095-40b7-a154-af3b1c8778e9	1196095	1.0	confident	Gilliamella apicola	Bacteria
914134d1-b653-4973-968f-391bba243f42	1196095	1.0	confident	Gilliamella apicola	Bacteria
75c97d17-9d53-42fd-bdf4-22bd2eca7acc	1196095	1.0	confident	Gilliamella apicola	Bacteria
ffd53900-01d8-4f50-b936-3da2438e0b17	1196095	1.0	confident	Gilliamella apicola	Bacteria
589b281c-f1ac-477b-a781-976ba194dfc3	1196095	1.0	confident	Gilliamella apicola	Bacteria
0a04fb75-b4f0-486b-86f8-d1d68a09261f	1196095	1.0	confident	Gilliamella apicola	Bacteria
53298395-bc50-4e86-96a6-4d2f4c1052f8	1196095	1.0	confident	Gilliamella apicola	Bacteria
c18eca39-3e13-4bc0-88e0-baa9753ea763	1196095	1.0	confident	Gilliamella apicola	Bacteria
e3de802b-e3d5-4175-b132-0726a6153f2d	1196095	1.0	confident	Gilliamella apicola	Bacteria
2d374313-d850-4ec8-810b-971f93c50e5b	1196095	1.0	confident	Gilliamella apicola	Bacteria
c38c081d-e3fe-4d72-a786-c5cc70eccbb6	1196095	1.0	confident	Gilliamella apicola	Bacteria
1c0d01c5-8986-4571-9dd1-77bed67eb3c0	1196095	1.0	confident	Gilliamella apicola	Bacteria
ad926876-aa45-4961-b46d-e1f4e563941a	1196095	1.0	confident	Gilliamella apicola	Bacteria
79352387-4594-4058-903f-e14e41a0e9ae	1196095	1.0	confident	Gilliamella apicola	Bacteria
66d6bcbd-98a7-44e4-8eda-21fe8f7eb202	1196095	1.0	confident	Gilliamella apicola	Bacteria
2fa0795e-0913-42fc-8e21-5fdb6aadbd64	1196095	1.0	confident	Gilliamella apicola	Bacteria
f14ca56c-e4bc-40ce-af08-1c1e53538d20	1196095	1.0	confident	Gilliamella apicola	Bacteria
a2890459-47ac-493e-b06a-0f2ce0d7e53a	1196095	1.0	confident	Gilliamella apicola	Bacteria
01ed81d1-f9c9-4c43-8718-b977116379e1	1196095	1.0	confident	Gilliamella apicola	Bacteria
54b3cc5e-46ab-4656-8db9-7eff11403007	1196095	1.0	confident	Gilliamella apicola	Bacteria
db57318a-cf5c-46e9-a887-a87780b5b9e1	1196095	1.0	confident	Gilliamella apicola	Bacteria
b4dec8f6-7a19-45c0-aadf-359bd7059bc7	1196095	1.0	confident	Gilliamella apicola	Bacteria
833c9867-e0a0-4e3f-95f6-107c608c5ae2	1196095	1.0	confident	Gilliamella apicola	Bacteria
26d3cd44-94f1-46f8-b999-52be8eedbaa5	1196095	1.0	confident	Gilliamella apicola	Bacteria
a1cf52e2-9491-4e3c-b714-0e0fbe0b1766	1196095	1.0	confident	Gilliamella apicola	Bacteria
6763ac24-4fb4-42a8-85ec-09ea2bbbc2ce	1196095	1.0	confident	Gilliamella apicola	Bacteria
a561cc01-27ae-4c21-9ec3-7843acd3ea6e	1196095	1.0	confident	Gilliamella apicola	Bacteria
e9f7f467-303b-4088-9449-58e38423da7e	1196095	1.0	confident	Gilliamella apicola	Bacteria
c069da38-c002-468e-8c85-dea492faef22	1196095	1.0	confident	Gilliamella apicola	Bacteria
5110067d-0fed-4d2a-87d6-4b0c6ce7e090	1196095	1.0	confident	Gilliamella apicola	Bacteria
8f8ea848-40d5-4a72-b98d-3363f53f8d5b	1196095	1.0	confident	Gilliamella apicola	Bacteria
8cf7e806-ce75-445a-ba97-8712f7879c7e	1196095	1.0	confident	Gilliamella apicola	Bacteria
7b3a9360-52ae-4ccb-b698-3058165e5956	1196095	1.0	confident	Gilliamella apicola	Bacteria
dfce16a8-cb18-4206-8759-39d01cb8f94a	1196095	1.0	confident	Gilliamella apicola	Bacteria
89405755-97e8-41e8-9a39-0fe6c93c601e	1196095	1.0	confident	Gilliamella apicola	Bacteria
6ad05f0f-bbf5-4134-8943-1de29b5b06d6	1196095	1.0	confident	Gilliamella apicola	Bacteria
b7283fb6-1ade-4f39-9935-ccdda0672bbd	1196095	1.0	confident	Gilliamella apicola	Bacteria
b48e2019-0e77-49ff-bc91-69a4f6331e4f	1196095	1.0	confident	Gilliamella apicola	Bacteria
3c8a3ce5-82f9-43fa-9db2-fc9340a9c621	1196095	1.0	confident	Gilliamella apicola	Bacteria
65f5dc69-0fbd-4d33-b98d-0e5d530802a5	1196095	1.0	confident	Gilliamella apicola	Bacteria
2082fd55-368b-4a8f-94a1-7156173f28d8	1196095	1.0	confident	Gilliamella apicola	Bacteria
bd9c7add-bb5d-4c66-a855-52213ce8ca43	1196095	1.0	confident	Gilliamella apicola	Bacteria
