read_id	most_likely_taxon	confidence	assignment_certainty	taxon_name	kingdom
be6a0377-9e7d-4ee9-94cc-3e9ab7c34843	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
03698739-c670-4ba6-827d-3c67780c0e38	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
aab97689-edf0-4940-8584-c2d26e1841f3	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
5023d70e-fb45-4c1f-8cee-30b7bf509ad5	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
8e0c557b-d0d2-423e-b2d0-5f989f9b4e60	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
9e4f8192-6a9d-4f9a-a498-c8c7c9555177	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
8207feab-7984-4157-9eaf-02f88d65feb0	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
22aea1d6-05b8-4a95-ae2f-0ad65724d251	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
35dd3f9a-13c3-4f86-a827-2e700364de6e	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
0a047df8-aa56-4d23-b84b-38b1d96ed4dd	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
0a6cb235-d71f-437c-893d-dbdd992f783e	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
3f36a2be-fc3c-4c0f-9572-ee7557554a70	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
1e3ba79e-9e13-4a57-a4b8-bc04161c1b6a	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
4bcc4bbe-6cb2-4e24-8505-b682a2708659	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
8c75321b-fa05-4c66-abde-faca223a42c9	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
c8f09322-8486-4ffa-881c-b7ad3dfa0684	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
3fc575b9-7380-4442-aac5-1f46efd97708	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
c6afe516-18bc-4cd7-9745-f944c4bd5a77	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
