read_id	most_likely_taxon	confidence	assignment_certainty	taxon_name	kingdom
ca711d2f-e0fd-40e8-82cd-92452c17003d	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
b19eccc8-5e48-438c-89f0-ea5e0f974836	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
c5ec81a4-6978-4a20-990d-d7822dfe77b7	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
4c5fc7ee-be5e-4f33-9687-886b2274e975	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
0576a5fc-ee2a-4458-a40b-7f5fa582f5b6	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
c441e395-8617-4592-96c3-061e6803ba98	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
5867d98b-3c93-4bdc-8dc3-3acc03cd85ad	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
ae0f222a-11c8-4ec0-acb9-f22a0eb101af	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
3e4ba266-24a9-419a-bece-ed20822659a9	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
6e05d5c2-533d-41f4-80d2-51ee62c550d1	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
a0621dd3-d787-484f-ac36-fbe6bfee419d	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
5f306890-11b2-48a4-9c12-df8a5a694f35	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
96e46bbc-7b6d-48b8-82fd-85b1d09857b6	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
50b519dc-ff67-4534-a336-f7894cabae8f	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
a427aafd-fc79-47d4-9484-a2c8c4b99cf3	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
ef85301d-b0e0-4586-b13d-fd609e6942bb	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
293082a7-9268-4f01-a01a-3934ddff5e68	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
2282bfb4-2998-42e1-8734-d25e109d286e	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
f44f1a6a-df6b-464b-b501-abec4a3bc138	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
8a0b6b55-3a3a-4842-8538-00806371585a	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
cab23b0f-921e-46b9-b17f-93dbc9125f40	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
ae5665a5-9b31-4c15-8d1f-3b977c05a124	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
a425ffba-fb17-4440-ba9e-6445e3a43c0c	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
f0c91c7a-6630-4e3d-8047-fba2632cd51f	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
b6e548ca-c5d8-43f1-b216-b38cef4dd45f	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
c94cf4ca-1b44-4962-a9b8-88f4b163d43f	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
1d99eca6-136e-4509-8f80-3a2d5f4a744e	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
42cd8e10-026d-4221-a26e-a22cc3f88025	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
317113d0-665c-457e-ab26-3b62debb657c	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
daa3bb2b-243d-4258-9119-e09b6457427e	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
048c9e24-c3ae-4ebb-b6a6-5d5417462684	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
06245c04-9325-4664-8107-9978d7cae16e	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
01bb66bf-9670-48a4-8d89-c6de2ebbda55	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
610d0923-9a78-4e17-ab8e-f445d4b1930a	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
e99bd385-016c-4ac2-8108-d071de7a4ec4	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
db712ed4-c594-4ea0-b40b-15c57612d5d3	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
de654769-d317-4391-abef-a088a75dfc33	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
72d1bdd6-95d4-4d19-b840-17f1d6fb23e9	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
28a9f482-bb1d-4726-a8b3-2841b06fe898	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
69a44dc1-f8fe-4e6f-bc74-e43cab7e258c	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
b70d5052-dcef-402e-b4be-62e31ff27e82	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
c02f6cd3-b99f-4bc2-a685-94052891c485	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
cc687c69-c55c-44bc-bc7e-b9f35d31bd91	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
a669b2f7-48dd-4923-9449-3aaba2ebbfc7	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
b651905a-e3d6-4b25-9902-21a68fa9b507	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
f499d745-369d-4bcb-b90b-99ae20513e0e	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
81294908-9699-4308-a3ba-176da00ab8dd	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
baffc2d2-a75b-4036-b5d5-e9e887cee30c	2478912	1.0	confident	Commensalibacter sp. AMU001	Bacteria
