read_id	most_likely_taxon	confidence	assignment_certainty	taxon_name	kingdom
f8bb70fd-286c-4b74-bd6e-284cdf947c7e	72745	0.7372714526144556	medium	Commensalibacter_sp.	Bacteria
d0ffcaaf-799a-4efa-af85-7c8e01674bb9	72745	0.7372714526144528	medium	Commensalibacter_sp.	Bacteria
57d80286-953e-4dfa-8d95-3f33f4c06f75	2478912	0.7270820801909391	medium	Commensalibacter sp. AMU001	Bacteria
3fd1cb20-386f-43d9-9ee3-493406556aa1	2478912	0.7751340470145086	medium	Commensalibacter sp. AMU001	Bacteria
ab6b3be2-ade6-4cf3-956e-770b875cbefc	72745	0.5386265987516052	medium	Commensalibacter_sp.	Bacteria
95b3d8fc-ed20-47ec-8dfe-f6b822a70205	72745	0.5386265987516052	medium	Commensalibacter_sp.	Bacteria
d3fc4893-6be9-4246-a214-2f84e404a2f9	2478912	0.8923094771708482	high	Commensalibacter sp. AMU001	Bacteria
a9c4846c-a2e7-46ee-b171-5962dd0e7524	72745	0.7372714526144548	medium	Commensalibacter_sp.	Bacteria
3e4db9a7-2e1c-40fb-b468-28d4ae2d7fb9	72745	0.7372714526144548	medium	Commensalibacter_sp.	Bacteria
a996d11b-5bfb-43df-9658-03933d41e076	72745	0.7372714526144548	medium	Commensalibacter_sp.	Bacteria
4e11af3b-4aed-423b-96f4-89628ec3a31b	72745	0.7372714526144541	medium	Commensalibacter_sp.	Bacteria
f78beeac-d9af-4c4d-9453-0d88dff0c230	2478912	0.8923094771708482	high	Commensalibacter sp. AMU001	Bacteria
fd6ddea6-7a27-4d4f-b10e-219c2cfb5e08	72745	0.7372714526144528	medium	Commensalibacter_sp.	Bacteria
5d25a96b-0553-4186-8b93-ec307dbf4768	2478912	0.7751340470145079	medium	Commensalibacter sp. AMU001	Bacteria
3a91b739-9363-491f-8db1-8eeea875419d	2478912	0.7751340470145079	medium	Commensalibacter sp. AMU001	Bacteria
35853f16-dbc1-410d-848a-97f6d31c0c40	72745	0.7372714526144548	medium	Commensalibacter_sp.	Bacteria
22163a57-489f-4858-b10a-dbe48677bf67	72745	0.5386265987516052	medium	Commensalibacter_sp.	Bacteria
87e6e201-3d91-41f9-ad59-fd674eccabb9	72745	0.7372714526144556	medium	Commensalibacter_sp.	Bacteria
56ab8233-0ca5-45c1-b801-c400d248a52b	72745	0.5386265987516052	medium	Commensalibacter_sp.	Bacteria
662fafc7-d427-44f3-b592-dbdf5131292a	72745	0.7372714526144548	medium	Commensalibacter_sp.	Bacteria
be926aa5-bfb3-4ee5-a1d6-122f7c5eca47	2478912	0.993984036558878	high	Commensalibacter sp. AMU001	Bacteria
96d73806-1645-46c6-a3c1-2a63d243c3e0	72745	0.7840622117007285	medium	Commensalibacter_sp.	Bacteria
d03b19bb-3e2d-4ffa-ba8d-dcc313ebad6f	72745	0.538626598751607	medium	Commensalibacter_sp.	Bacteria
0e310a0a-ad7d-4f04-b04a-02ab5811127f	72745	0.538626598751607	medium	Commensalibacter_sp.	Bacteria
7f44bff5-e1ba-4245-8b4b-d25e446c55e9	72745	0.5386265987516052	medium	Commensalibacter_sp.	Bacteria
00777515-42a0-4370-9fc1-85922a2f94df	2478912	0.7270820801909419	medium	Commensalibacter sp. AMU001	Bacteria
5946c1c5-95c9-4069-a3e3-28fc7dbf540f	72745	0.5386265987516052	medium	Commensalibacter_sp.	Bacteria
8ef8230f-01bf-4d18-8843-29e81f0bf7bd	72745	0.538626598751607	medium	Commensalibacter_sp.	Bacteria
6a35cb58-7748-459e-93cf-65d7cef2f1d9	72745	0.5386265987516043	medium	Commensalibacter_sp.	Bacteria
11018d33-4c02-47fc-ad1b-e76097d56e2b	72745	0.7372714526144548	medium	Commensalibacter_sp.	Bacteria
f2c6db9d-4849-42f7-be61-32e0ea6b8ffc	2478912	0.9998187377328612	high	Commensalibacter sp. AMU001	Bacteria
472bb176-eb09-4690-9402-caefe05fe4b2	72745	0.5386265987516052	medium	Commensalibacter_sp.	Bacteria
b74620b5-f74f-4f97-8e0d-eec76f8794e6	72745	0.5386265987516052	medium	Commensalibacter_sp.	Bacteria
14a7ed57-d871-46de-a0d9-64cd7915bfd0	72745	0.7372714526144548	medium	Commensalibacter_sp.	Bacteria
137822ca-e5e9-4ea2-bcd7-5fb33add11ac	72745	0.7372714526144548	medium	Commensalibacter_sp.	Bacteria
045bc362-cdf3-4f37-a76e-f738badbcaf6	72745	0.7372714526144556	medium	Commensalibacter_sp.	Bacteria
4975c088-8126-48a4-ad4a-9cea25f279b8	72745	0.5386265987516052	medium	Commensalibacter_sp.	Bacteria
365f7b83-af4c-451e-b7be-891436a63612	72745	0.7372714526144556	medium	Commensalibacter_sp.	Bacteria
b8d5b1e0-bbb2-4fea-8347-87c91f95ee7f	72745	0.5386265987516017	medium	Commensalibacter_sp.	Bacteria
556e0f29-6d42-4afe-a284-dcc13e96e17c	72745	0.5386265987516052	medium	Commensalibacter_sp.	Bacteria
daffadfa-2390-40d4-8c64-d9093a42eacf	72745	0.7372714526144548	medium	Commensalibacter_sp.	Bacteria
f9b6418a-9df2-48c0-a23d-9faa0571b4a1	72745	0.5386265987516052	medium	Commensalibacter_sp.	Bacteria
77d7d467-999d-4807-a79d-eddd87e83615	72745	0.7372714526144548	medium	Commensalibacter_sp.	Bacteria
2d228655-9f3f-45e0-9b6e-902dcbb48f66	72745	0.7372714526144548	medium	Commensalibacter_sp.	Bacteria
618ed6f4-dfe3-4296-b619-91434ee863fb	72745	0.538626598751605	medium	Commensalibacter_sp.	Bacteria
833ca4fe-7b28-4abe-8b2e-94e5385bd845	72745	0.5386265987516052	medium	Commensalibacter_sp.	Bacteria
42661128-574a-46ef-837f-2e161a4e598f	72745	0.5386265987516017	medium	Commensalibacter_sp.	Bacteria
3c644720-1c9e-4605-9390-2d2100ff597b	72745	0.5386265987516052	medium	Commensalibacter_sp.	Bacteria
68a4b139-3aac-4a79-80ce-81f3a775dbc9	2478912	0.9626455988919664	high	Commensalibacter sp. AMU001	Bacteria
2fcc4d6b-5af8-4f5e-9cee-e5c50136ab6e	72745	0.5386265987516043	medium	Commensalibacter_sp.	Bacteria
917c7400-fe3c-4572-91cd-d76f5a1541a3	2478912	0.9999999999547466	high	Commensalibacter sp. AMU001	Bacteria
