read_id	most_likely_taxon	confidence	assignment_certainty	taxon_name	kingdom
55cd254a-b5d2-40d1-ac83-d362d8ddbe9c	1218494	0.9999943099470988	high	Lactobacillus helsingborgensis	Bacteria
a661b31a-c911-4ad8-bb71-0599003325c7	1218493	0.9977858833135592	high	Lactobacillus kullabergensis	Bacteria
26ff24ab-9f58-4747-8dda-c9754445c7d8	1218494	0.9713956354532202	high	Lactobacillus helsingborgensis	Bacteria
703db130-1e7b-424b-8165-af37be5d7d9b	1218494	0.9999995666382412	high	Lactobacillus helsingborgensis	Bacteria
e9a059de-10c2-4a10-b0d4-e3ad746f0380	1218494	0.999999928390811	high	Lactobacillus helsingborgensis	Bacteria
b2e1f9a5-f899-403d-8ad1-665ab2596544	1218494	0.9999999832564952	high	Lactobacillus helsingborgensis	Bacteria
d2a49f6d-647a-4ea2-a404-c7a136226b81	1218494	0.9992251123814898	high	Lactobacillus helsingborgensis	Bacteria
23cf0dec-df4b-4f7b-a108-27335051e939	1218494	1.0	confident	Lactobacillus helsingborgensis	Bacteria
27297adc-6536-4bbe-91de-c49d7933a016	1218494	0.9999987282309616	high	Lactobacillus helsingborgensis	Bacteria
8f0c173c-c08a-48de-a477-7cde468bf32f	1218493	0.961862266828573	high	Lactobacillus kullabergensis	Bacteria
c4f0278e-776a-4539-ba45-c7dad3c5d7c4	1218494	0.9999999990432272	high	Lactobacillus helsingborgensis	Bacteria
99af96e8-e051-417d-8bea-0182a6c2c163	1218494	0.9999978777214512	high	Lactobacillus helsingborgensis	Bacteria
55916516-7fcf-4925-946b-c834a6a1f010	1218494	0.9999943099470988	high	Lactobacillus helsingborgensis	Bacteria
213f41fe-4e49-43a4-aa77-7ff242e67ec5	1218494	0.999999928390811	high	Lactobacillus helsingborgensis	Bacteria
43673b0c-3327-47fe-9fe7-74a304f49cb8	1218494	0.999999928390811	high	Lactobacillus helsingborgensis	Bacteria
6b2b5c13-1d89-41f2-8d44-8eaac40e6b53	1218494	0.9999946404728052	high	Lactobacillus helsingborgensis	Bacteria
236833c9-a398-45ca-935f-33121312a83f	1218494	0.9999983192713986	high	Lactobacillus helsingborgensis	Bacteria
209ad4c4-3733-4564-bd50-b53215a407bc	1218494	0.9999983192713986	high	Lactobacillus helsingborgensis	Bacteria
da83c74a-7589-4975-8b78-ba55c8234e2e	1218494	0.9999983192713986	high	Lactobacillus helsingborgensis	Bacteria
f83f8b34-f72d-4ad5-926d-abb4a516353c	1218494	0.9999910562545876	high	Lactobacillus helsingborgensis	Bacteria
