read_id	most_likely_taxon	confidence	assignment_certainty	taxon_name	kingdom
61dac637-1ed8-4e10-847d-cd41bddd22df	303541	1.0	confident	Lactobacillus apis	Bacteria
e6b94452-f4c3-49cc-9164-e768f7703895	303541	1.0	confident	Lactobacillus apis	Bacteria
8d2d0f35-f6fb-4ba9-9848-ec0a9b45a98e	303541	1.0	confident	Lactobacillus apis	Bacteria
2fba23d1-69b0-40d6-be27-39da893ae54f	303541	1.0	confident	Lactobacillus apis	Bacteria
da358d04-9def-421c-9bf4-d1e74532547d	303541	1.0	confident	Lactobacillus apis	Bacteria
d39121a8-8714-4ff5-855d-c736be96769b	303541	1.0	confident	Lactobacillus apis	Bacteria
f3f87308-7d75-4b06-ac99-67153e655866	303541	1.0	confident	Lactobacillus apis	Bacteria
318d1b1f-c359-4024-8953-704a5f9fea49	303541	1.0	confident	Lactobacillus apis	Bacteria
961dbe20-72f6-467c-a18b-cbf463a4c907	303541	1.0	confident	Lactobacillus apis	Bacteria
3a79671a-ab4c-41ee-b8bf-551d2738d277	303541	1.0	confident	Lactobacillus apis	Bacteria
b000ca3f-a394-45f1-94f1-af6c52a89f15	303541	1.0	confident	Lactobacillus apis	Bacteria
32bed726-85a6-41a6-95ed-1af223f7f04c	303541	1.0	confident	Lactobacillus apis	Bacteria
220083b2-647c-48e6-8cdb-83162a871628	303541	1.0	confident	Lactobacillus apis	Bacteria
d5101d20-a084-4f92-855f-9e1d2212a0cb	303541	1.0	confident	Lactobacillus apis	Bacteria
a18660c3-9add-4bf8-a71a-369605eb4e5b	303541	1.0	confident	Lactobacillus apis	Bacteria
5d4cf1e9-3d47-4f3a-9196-a1ad719c0c11	303541	1.0	confident	Lactobacillus apis	Bacteria
59673483-dd93-40a0-bcaa-7b3ac316d712	303541	1.0	confident	Lactobacillus apis	Bacteria
45a9ee20-28ef-4565-be3d-38f0f866f60d	303541	1.0	confident	Lactobacillus apis	Bacteria
d002a7be-f356-40a7-b6c2-86b3e2e9d861	303541	1.0	confident	Lactobacillus apis	Bacteria
be2f4270-3071-406f-b6a2-7e4572cb4591	303541	1.0	confident	Lactobacillus apis	Bacteria
16ac76a5-6dce-47ec-95b7-54b086ff15d4	303541	1.0	confident	Lactobacillus apis	Bacteria
5b820026-277d-40a0-9e61-20394a31f562	303541	1.0	confident	Lactobacillus apis	Bacteria
fece1215-4784-4f30-9894-36c58c072f30	303541	1.0	confident	Lactobacillus apis	Bacteria
4a1aa294-3182-4b9a-bfbf-145054046bd8	303541	1.0	confident	Lactobacillus apis	Bacteria
b083c845-7292-4863-b773-d8df8835e20a	303541	1.0	confident	Lactobacillus apis	Bacteria
e656185a-78b1-43e9-9d22-e808ee4fbfb8	303541	1.0	confident	Lactobacillus apis	Bacteria
