read_id	most_likely_taxon	confidence	assignment_certainty	taxon_name	kingdom
3e183127-1251-471e-be38-2289fb59aa57	303541	1.0	confident	Lactobacillus apis	Bacteria
f9e80ac1-13f2-4a40-bd72-0fd3c6a0fe4c	303541	1.0	confident	Lactobacillus apis	Bacteria
77d4f559-61b7-4f79-ad48-598c725f5cb8	303541	1.0	confident	Lactobacillus apis	Bacteria
27952566-b66b-489b-b950-f322dfc20aa1	303541	1.0	confident	Lactobacillus apis	Bacteria
13a4a154-7e54-4007-b8a6-cc58766f44d6	303541	1.0	confident	Lactobacillus apis	Bacteria
ffadaa46-a517-4058-89fc-e9151ef10b7f	303541	1.0	confident	Lactobacillus apis	Bacteria
3cdc8337-2613-411c-964c-0a303c4d8928	303541	1.0	confident	Lactobacillus apis	Bacteria
78b72463-71df-4006-880e-66b3b3ec6d67	303541	1.0	confident	Lactobacillus apis	Bacteria
23723ee9-4ed7-456b-8738-1a3c43c89f4f	303541	1.0	confident	Lactobacillus apis	Bacteria
434d6ad6-7cd0-40e5-a56c-baf4dfabfe1a	303541	1.0	confident	Lactobacillus apis	Bacteria
42a5dde9-7a18-4278-b9d9-c927b83e79df	303541	1.0	confident	Lactobacillus apis	Bacteria
12161f06-22c2-487e-bda9-d22a88cb8a62	303541	1.0	confident	Lactobacillus apis	Bacteria
edd5b94f-6cc4-4e01-bb2c-6e59e1bcb6e0	303541	1.0	confident	Lactobacillus apis	Bacteria
e5dc903c-ee8e-4ee2-85bd-499642ba994d	303541	1.0	confident	Lactobacillus apis	Bacteria
34249cba-d388-4b37-9eb9-08b078ef2f57	303541	1.0	confident	Lactobacillus apis	Bacteria
b4016bfb-dd98-46ab-8307-6c73a410028b	303541	1.0	confident	Lactobacillus apis	Bacteria
2a0bc871-72a3-4088-ab79-d13f5c8b81d3	303541	1.0	confident	Lactobacillus apis	Bacteria
8710f426-1ae3-4430-87cc-9f6db5ef137b	303541	1.0	confident	Lactobacillus apis	Bacteria
2b2587b5-5476-4ca2-91cf-a8f93b722de7	303541	1.0	confident	Lactobacillus apis	Bacteria
802006be-b421-4dba-ba3d-d482c860dca8	303541	1.0	confident	Lactobacillus apis	Bacteria
25798418-f018-4ab0-92ad-ae68a32bdd32	303541	1.0	confident	Lactobacillus apis	Bacteria
43a68012-cd6a-4ea3-804b-56d3b30628db	303541	1.0	confident	Lactobacillus apis	Bacteria
4d0f5ce2-0c15-44a0-9209-930a1983e749	303541	1.0	confident	Lactobacillus apis	Bacteria
16a2c69d-1bdf-4fb5-9384-b8c07e28161a	303541	1.0	confident	Lactobacillus apis	Bacteria
965af4d0-a07d-486e-b146-92677104862a	303541	1.0	confident	Lactobacillus apis	Bacteria
96404ab4-d531-48e8-97d5-bb054dc1cf58	303541	1.0	confident	Lactobacillus apis	Bacteria
69ed9343-95dc-4f49-8f6b-d5f72e0e825b	303541	1.0	confident	Lactobacillus apis	Bacteria
1176c0b9-138b-4336-b21e-58fbc68203d2	303541	1.0	confident	Lactobacillus apis	Bacteria
bb2d961e-646f-4b0b-abd0-1edf6eb9dad2	303541	1.0	confident	Lactobacillus apis	Bacteria
df214ef4-4115-43d4-aae5-84313b3d59ec	303541	1.0	confident	Lactobacillus apis	Bacteria
d495c78d-a160-4418-880f-506c08b63506	303541	1.0	confident	Lactobacillus apis	Bacteria
19765105-7be4-417e-8643-e0ce2aa78e94	303541	1.0	confident	Lactobacillus apis	Bacteria
9fca1f1a-0b23-4f41-b7a1-c609bce30c37	303541	1.0	confident	Lactobacillus apis	Bacteria
78150ffa-5073-4ded-8fb4-430e3c1c960a	303541	1.0	confident	Lactobacillus apis	Bacteria
f7f286bd-8999-4ad7-9f84-04eb0398264d	303541	1.0	confident	Lactobacillus apis	Bacteria
387483d9-8563-4fa7-a2f4-df23bf85d313	303541	1.0	confident	Lactobacillus apis	Bacteria
cbd8895a-6be1-4360-8ef2-ac352a4c0bce	303541	1.0	confident	Lactobacillus apis	Bacteria
c39c3ffd-6ee9-463b-97e5-9fd41ee39a7f	303541	1.0	confident	Lactobacillus apis	Bacteria
3b366277-2a7d-45c2-bd6c-826fefed75e0	303541	1.0	confident	Lactobacillus apis	Bacteria
c5de81e9-ddec-4298-b498-c07dd2d146cd	303541	1.0	confident	Lactobacillus apis	Bacteria
7fd5ada7-b496-4639-bac3-3a1701687020	303541	1.0	confident	Lactobacillus apis	Bacteria
83065751-32be-45d6-9292-2242b3c4c77c	303541	1.0	confident	Lactobacillus apis	Bacteria
b207b889-351a-49be-89f6-7b4fc6bda559	303541	1.0	confident	Lactobacillus apis	Bacteria
49d5159d-c1e8-4ab2-9577-f86dbda66aaa	303541	1.0	confident	Lactobacillus apis	Bacteria
0ad4e553-748f-4de5-883b-5c1300050c71	303541	1.0	confident	Lactobacillus apis	Bacteria
fc43dc59-0e59-4ef4-a566-8bbdcd132e3b	303541	1.0	confident	Lactobacillus apis	Bacteria
693b1cbb-efe0-4230-96be-184395d0d40b	303541	1.0	confident	Lactobacillus apis	Bacteria
c51cb0aa-3fc5-4a8b-9640-c4f9e4d91e3d	303541	1.0	confident	Lactobacillus apis	Bacteria
601ebd64-7037-4b0e-8350-ef0a81c73a9a	303541	1.0	confident	Lactobacillus apis	Bacteria
2fafa1e9-14a1-4755-876b-be0ac8310c2e	303541	1.0	confident	Lactobacillus apis	Bacteria
18fcb1dd-040e-4d60-891c-2a6b52ff40aa	303541	1.0	confident	Lactobacillus apis	Bacteria
b8b25aef-590c-4a0c-ae51-75f3fa332a82	303541	1.0	confident	Lactobacillus apis	Bacteria
d721f9db-9f37-4749-8c48-0789aab82c1f	303541	1.0	confident	Lactobacillus apis	Bacteria
0b02f4ee-f075-4b8b-8f3b-957c9d80a9ff	303541	1.0	confident	Lactobacillus apis	Bacteria
e4a6b5ca-820b-4bfb-bef0-ad531835df4f	303541	1.0	confident	Lactobacillus apis	Bacteria
848dc1db-6b7e-4d44-990f-a45ca79942ad	303541	1.0	confident	Lactobacillus apis	Bacteria
b457ad83-8997-42d8-8a73-cf4c920f9ef0	303541	1.0	confident	Lactobacillus apis	Bacteria
80015618-fdde-4e8b-8daf-60d3bac9a4cd	303541	1.0	confident	Lactobacillus apis	Bacteria
8e296255-d99b-43a5-adea-449da74108c0	303541	1.0	confident	Lactobacillus apis	Bacteria
516f0bf0-28f2-4fc2-8216-d8e27119c868	303541	1.0	confident	Lactobacillus apis	Bacteria
44fbb755-3252-40ee-ae61-552f6e5b9830	303541	1.0	confident	Lactobacillus apis	Bacteria
cef8e397-7c01-46c4-b800-a0d098becaef	303541	1.0	confident	Lactobacillus apis	Bacteria
c5879739-488a-4eff-b2a4-fbc07e582ba1	303541	1.0	confident	Lactobacillus apis	Bacteria
