Taxonomy ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Relative Abundance
303541,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus apis,0.258002465887318
1218507,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus melliventris,0.0041248024055424
1218494,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus helsingborgensis,0.3058591486653984
1218493,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kullabergensis,0.1049049415070173
1218508,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus mellis,0.0710035727689922
1196095,Bacteria,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Gilliamella,Gilliamella apicola,0.0685409398727683
2478912,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Commensalibacter,Commensalibacter sp. AMU001,0.0242643506822695
72745,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Commensalibacter,Commensalibacter_sp.,0.0032341102247692
1267021,Bacteria,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Frischella,Frischella perrara,0.0147752924276626
1196083,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Snodgrassella,Snodgrassella alvi,0.0121075312948902
10003474,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,0.0190847527190642
1686310,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella apis,0.0689440348043825
1218492,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus mellifer,0.0164169916058708
1510841,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Parasaccharibacter,Parasaccharibacter apium,0.0106710445310896
72826,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Bartonella,Bartonella_sp.,0.01108879917879
148814,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kunkeei,0.006977221424174
